word,keyword_or_not
Unexpectedly Drops,0
33,1
39,1
showed,1
Apple's,1
2011,1
feature,1
Facebook,1
surge,1
7,1
dropped,1
platforms,1
citing,1
289 percent Windows,1
smartphones,1
248 percent,1
Advertisement,1
smartphone,1
77,1
1 percent,1
looks,1
7 percent,1
86,1
161 percent,1
tops,1
unabated,1
market,1
manufacturer,1
popular,1
75,1
Twitter,1
Verizon,1
Motorola,1
February 2011,1
phones,1
full,1
2010s,1
Samsung,1
250,1
252,1
declining,1
Android,1
nearing,1
continued,1
Microsoft's,1
slightly,1
February,1
opposed,1
phone,1
percent,1
Android continues,1
Facebook A,0
model,0
nearly a full point,0
Advertisement As opposed to platforms,0
report showed,0
end,0
drop,0
forestall,0
share,0
mobile,0
US,0
take,0
state,0
Motorola's,0
hurt,0
from 9 percent to 77,0
US smartphone market,0
Android's market,0
Meanwhile Apple's share rose,0
77 percent,0
most popular cell,0
enabled,0
new report,0
Microsoft's declining,0
rise,0
Android manufacturer,0
US mobile phone market,0
OEM Samsung gained,0
that Android's,0
Apple,0
Meanwhile Apple's,0
US smartphone,0
OEM Samsung gained market share,0
LG was flat,0
make,0
iPhone and,0
OEMs,0
first time,0
Verizon iPhone,0
Motorola's smartphones,0
enabled Apple's market share,0
fortunes,0
LG,0
Microsoft's declining fortunes,0
falling,0
split across,0
market share,0
declining fortunes,0
Top,0
platforms RIM,0
government,1
independently,1
corruption,1
made,1
alleged,1
brought,1
Tha,1
converted,1
Madurai,1
burning,1
construct,1
involved,1
Minister,1
entangled,1
people,1
regime,1
fence,1
crore,1
Kodaimelazhagiyaan and,1
family,1
Jayalalithaa,1
Alagiri,1
Tiruchendur were,1
Tamil Daily Dinakaran,1
understand,1
withdrawal,1
complaining,1
Srivaikuntam,1
Kodaimelazhagiyaan,1
daughters grandsons,1
promised,1
upheld,1
promises,1
independence,1
killed,1
Tamil Nadu,1
DMK,1
introduced,1
safeguard,1
rectify,1
drinking,1
congestion,1
essential commodities deteriorating,1
likened,1
barbed,1
economic,1
former,1
Karunanidhi,1
granddaughters,1
animal,1
Kannadian Nadhiyunni,1
State,1
underground drainage,1
meeting,1
nursing,1
smuggling,1
working,1
occasions,1
creating,1
Union Minister,1
Munnetra Kazhagam,1
managed,1
saving,1
assistance,1
votes,1
ensuring,1
annually,1
Nazareth,1
district,1
situation,1
developments,1
familycentred,1
Sri Lanka,1
Tuticorin,1
police,1
power,1
Power,1
richest,1
debt trap,1
magazine,1
punished,1
Kalanithi Maran,1
AIADMK,1
ruled,1
Melur,1
Western,1
election,1
colour televisions,1
traffic congestion,0
MK Alagiri,0
office,0
minimum of Rs1000,0
maintained,0
spiralling price,0
cultivated,0
corrupt government,0
Mr Karunanidhi,0
spiritual,0
Enhanced social security,0
ministerial berth,0
retrieved,0
golden opportunity,0
getting annually,0
day Enhanced social security,0
underground,0
Campaigning,0
fishing,0
constant revenue,0
deteriorating,0
Tirunelveli,0
invasion,0
Kiruttinan,0
couple,0
whopping,0
anomalies,0
connection ensuring whopping,0
Tuticorin early,0
grandsons,0
assault,0
create history,0
Addressing,0
corrupt,0
drinking water,0
curbed,0
combine,0
Asia,0
opportunity,0
Kalavasal junction,0
grandson,0
Dravida,0
commodities deteriorating,0
Root,0
interest,0
doubt,0
Dravida Munnetra Kazhagamled combine lose deposits,0
retrieved from Sri Lanka,0
facilities,0
districts,0
lose,0
alleged assault,0
AIADMKled,0
voted,0
State All India Anna Dravida Munnetra Kazhagam,0
Nadhiyunni,0
Kalavasal,0
industrial,0
murder,0
function,0
Assembly,0
cable connection,0
prevent,0
water project,0
Forbes,0
M Karunanidhi,0
Assembly election,0
Rowdyism,0
addressing,0
Tiruchendur,0
Madurai Tirunelveli,0
southern districts,0
tourist spot,0
ensuring substantial,0
all constituencies,0
Guinness,0
world,0
voters,0
security,0
mechanised,0
Guinness record,0
habit,0
regular,0
310th richest person,0
allowed,0
Sunday,0
spiralling,0
second independence struggle,0
photograph,1
852 photos,1
tsunami,1
March 11,1
105,1
Photo atlas,1
Japan earthquake,1
Photo,1
disaster,1
March 25 2011,1
locations documenting,1
nuclear,1
Associated,1
March,1
unique locations documenting,1
Press photograph related,1
nuclear crisis,1
Japan earthquake tsunami,1
photos from,1
maps every,1
atlas,1
105 unique locations documenting,0
Atlas maps every Associated,0
through March 25 2011,0
atlas The,0
earthquake,0
photos,0
105 unique locations,0
852,0
March 11 2011 through March 25 2011,0
every Associated,0
Japan,0
March 11 2011,0
crisis from,0
through March,0
Associated Press photograph,0
Associated Press photograph related,0
the Japan earthquake tsunami,0
Photo Atlas maps,0
Photo Atlas,0
25 2011,0
maps every Associated Press photograph,0
metabolites,1
affect hormones,1
fungusderived hormones,1
mycoestrogens,1
sought,1
derivatives,1
exposed,1
excretes,1
Mycoestrogens,1
crops,1
harmful,1
consumption,1
Infant formula,1
maximum tolerable,1
samples,1
substances,1
tested,1
betazeralenol,1
Detecting,1
physician,1
initiated,1
infertility,1
zearalenone,1
recommended,1
reproductive,1
frequently,1
Italian researchers,1
acknowledged,1
animal feed,1
mycotoxins,1
NEW YORK,1
contaminated,1
Toxins,1
baby food,1
fungi,1
implications,1
beef chicken turkey calf horse rabbit ham and,1
infants,1
Concentrations,1
mammals,1
European Union banned,1
American Council,1
them down,1
human consumption,1
baby,1
body rapidly,1
presence,1
remain,1
Specific,1
infant,1
Italy,1
commercial agriculture,1
molecule alpha,1
detection,1
prompt closer,1
quarter,1
little significance,1
children,1
Health,1
feed,1
contain fungusderived hormones,1
animal,1
provisional maximum,1
Massart,1
infant formula,1
lamb,1
crops like corn,1
seven,1
human health including,1
hormone estrogen,1
determine,1
stimulant,1
present,1
European Union,1
baby formula,1
different,1
research,1
Science,1
beef chicken turkey calf horse rabbit,1
Fusarium,1
diet,1
family,1
food,1
Average concentrations,1
Children,1
infant food,1
Animal research,1
formula,1
mycotoxin exposures,0
environmental,0
kilogram,0
shown,0
ages,0
potentially,0
establishment,0
Scientists,0
animal feed Cattle yards,0
allow,0
brands commonly,0
products,0
linked,0
disagreed,0
chemicals,0
safe,0
samples Concentrations,0
Infant,0
brands,0
answer,0
body,0
newborns,0
especially pigs,0
questions remain,0
might affect hormones study,0
advocacy,0
reproductive problems,0
chicken,0
shows,0
compounded,0
preterm,0
commonly,0
health,0
seven brands containing,0
detected,0
contain,0
of samples,0
fungal,0
Council,0
compounds through,0
analyzed,0
levels,0
concentrations,0
toxins,0
commercial,0
scrutiny,0
intake,0
longterm,0
United States,0
medical,0
baby products,0
young,0
provisional,0
World Health Organization's,0
New Yorkbased,0
might affect,0
agriculture,0
colleagues,0
banned,0
sensitive,0
including,0
resemble,0
substances detected,0
varied diet,0
European,0
Italian,0
rapidly,0
group,0
formulas,0
wheat,0
Zearalenone,0
Gilbert Ross,0
regularly,0
weight,0
practice,0
who,0
maximum,0
general,0
early,0
findings,0
Average,0
common,0
farm settings,0
large,0
United,0
Animal,0
calf,0
lamb Zearalenone,0
fashion's,1
dogs,1
Fashions,1
weddings,1
pets,1
features,1
report,1
Doggie Design,1
marriage ceremonies,1
Peanut,1
videos,1
fashion industry,1
fourlegged,1
Trixie,1
owners,1
FourLegged Friend,1
Formal Wear,1
report Pink heart bridesmaid dress traditional,1
dressed,1
bridesmaid,1
photos,1
America,1
tuxedos,1
send,1
Click,1
canine,1
dress,1
saw,1
fashion,1
Have you,1
bowtie collar,1
details,1
tuxedo,1
members,1
morning,1
including,1
latest,1
canine couture,0
more pet,0
Good Morning America,0
family,0
collar,0
Canine Couture,0
Friend,0
latest trend,0
Morning America,0
bridesmaid gowns to tuxedos,0
Formal,0
Canine Couture Fashions,0
family members,0
bridesmaid gowns,0
heart,0
Rhett,0
Couture,0
Black,0
from bridesmaid gowns,0
Black velvet dress,0
couture,0
Black velvet,0
Pink heart bridesmaid dress,0
Pink,0
industry,0
traditional,0
Pink heart bridesmaid,0
Fido,0
your dog,0
Doggie,0
today's,0
ready,0
your pets,0
Design,0
Couture Fashions,0
couture features everything,0
velvet,0
2008,1
break,1
Los Angeles County John Floyd Thomas,1
2010,1
two dozen sexual assaults,1
decade later,1
30 slayings,1
mid1970s,1
former state insuranceclaims,1
plea,1
seven killings,1
arrested,1
pleaded guilty yesterday,1
decades,1
Thomas,1
DNA matches,1
police detectives,1
Westside Rapist pleaded guilty,1
yesterday,1
seven sexually,1
murders,1
case,1
two waves,1
killings,1
region's most prolific killers,1
guilty,1
Angeles,1
detectives,1
court,0
waves,0
pleads,0
pleaded,0
sexually motivated strangulation,0
John Floyd,0
strangulation killings,0
Los Angeles,0
responsible,0
matches,0
took place,0
decade,0
waves during the mid1970s,0
prolific killers responsible,0
called,0
Angeles County John Floyd Thomas,0
insuranceclaims adjuster,0
took,0
former state insuranceclaims adjuster,0
sexual assaults,0
sexually,0
Westside Rapist,0
described,0
prolific killers,0
2008 and,0
older women,0
seven sexually motivated strangulation killings,0
across Los Angeles County,0
Doohen,1
adjutant general,1
assistant,1
Reisch,1
Saturday,1
National,1
changeofcommand,1
charge,1
commander,1
changes,1
RAPID,1
replaces,1
installed,1
South,1
general,1
Marlette replaces,1
Reisch as,0
Timothy,0
Jeffrey Marlette,0
Army National Guard,0
National Guard,0
leadership,0
state,0
Saturday Brig Gen Timothy Reisch,0
Reisch takes over as commander of SD National Guard,0
Steven,0
The South,0
Air National Guard,0
SD,0
changeofcommand ceremonies,0
retiring Maj Gen Steven Doohen,0
leadership changes,0
awardwinning,1
no,1
kissed,1
Buckingham,1
hairdresser,1
Abbey,1
arrived,1
refused,1
Pippa Middleton,1
hosting,1
tipped,1
Temperley,1
27,1
is widely,1
announced,1
comment,1
familys,1
Prince,1
Helayel whose,1
trendy,1
London,1
private,1
dresses,1
pictured,1
designer,1
senior stylists,1
bridesmaid,1
Kate,1
qualms,1
December,1
design,1
Daniella,1
second,1
change,1
Royal,1
who,1
official engagement,1
understood,1
favourite Bruce Oldfield,1
designing Kates dress,1
wedding dress creator,1
James Pryce,1
Palace,1
fitting with,1
Kate Middleton,1
Friday,1
commissioned,1
spokesman,1
Thursday afternoon,1
know,1
Middletons,1
of her bridal entourage,1
closelyguarded secretbut,1
wear,1
spokesman said,1
asked,1
Royal bridesmaid Pippa,1
a dress,1
Westminster Abbey,1
her dress designer,1
very happy,1
yesterday,1
Pippa,1
sister,1
Middleton kissed,0
Hotel,0
evening reception,0
entourage,0
knows,0
hairdressers,0
Westminster,0
helping,0
smiley,0
loving,0
her bridal,0
minutes,0
designer along,0
Norfolk,0
Oldfield,0
Pippas,0
practise,0
outfit,0
the cobbles,0
designed,0
showroom,0
speculation,0
dress,0
fitting,0
Westminster Abbey gown,0
James,0
How Royal,0
bridal entourage,0
hours,0
a shoe bag,0
Royal bridesmaid Pippa Middleton kissed goodbye,0
Bruce Oldfield,0
spirits,0
Helayel,0
high,0
believe Brazilian Daniella,0
made,0
greeted,0
locked,0
awardwinning Ms Temperley,0
subterfuge,0
Royal bridesmaid,0
Kates,0
designer Alice Temperleys,0
gown,0
Mother Carole 56,0
BMW Z4,0
widely,0
Sources,0
Royal bridesmaid Pippa Middleton kissed,0
Sunday,0
collections especially,0
London showroom,0
secrecy over,0
stylists,0
individuals,0
dress designer,0
goodbye,0
Alices,0
loves Alices,0
cobbles outside,0
Goring Hotel,0
Temperleys,0
wedding,0
Philippe,1
Bryzgalov's,1
Lowly,1
43,1
Coyotes,1
shootout,1
GLENDALE,1
and Ray,1
17,1
the Coyotes,1
twogoal,1
in shootouts,1
lowly,1
Jay,1
O'Reilly,1
32,1
on Friday night Shane,1
Lowly Avs beat Coyotes,1
into overtime Philippe,1
the Phoenix,1
season Lee,1
a twogoal,1
Lowly Avs beat,0
Ilya,0
Ryan,0
also scored for,0
Ariz,0
Lowly Avs beat Coyotes in shootout,0
Avalanche in their third,0
Ilya Bryzgalov's,0
shootouts this,0
front,0
Lowly Avs,0
shootouts,0
Bryzgalov's bobblehead,0
Dupuis,0
overtime Philippe,0
on goalie Ilya Bryzgalov's bobblehead,0
the third,0
into overtime,0
last 17,0
the lowly Colorado,0
Phoenix,0
it late in,0
appearance,1
weekend,1
favorite,1
collection,1
inspired,1
Washington,1
vintage,1
designer,1
popular designers,1
appearing,1
debut,1
Express,1
Meet,1
Weekend,1
polish meets,1
trunk,1
Catch,1
Washington Trunk Shows,1
spring collection,1
Fashion,1
Springs,1
France,1
flair,1
East Coast,1
current,1
closed,1
Trina,1
Berardi,1
public,1
Trunk,1
popular,1
Californiabased,1
make,1
Sunday,1
clothing,1
artwork purchased,0
Michael,0
tomorrow,0
film Breathless Catch,0
inspiration basing,0
town,0
tomorrow Both,0
Breathless,0
selling pieces,0
pieces,0
weekend Californiabased designer Trina,0
Palm Springs,0
two popular designers,0
West Coast,0
basing,0
trunk show,0
weekend Californiabased,0
West,0
textile mills,0
Coast,0
polish,0
vintage flair,0
yearold,0
East,0
Donovan House,0
spring,0
selling,0
inspiration,0
vintage clothing,0
JeanLuc Godards 1960,0
Washington Post Express,0
Coast polish meets,0
24 yearold,0
1200 pm 600 pm,0
Friday,0
Council Public,1
Vallone's 50th birthday,1
Kelly,1
beat cop,1
accompanied,1
rendition,1
drummer,1
enforcement,1
NYPD,1
generally,1
Central Lounge,1
Committee Chairman,1
way back,1
sticks,1
commissioner,1
musically Thursday,1
high school picked,1
same page,1
Vallone,1
birthday party,1
where on,1
Safety Committee Chairman Peter Vallone,1
enforcement issues,1
Council,1
the sticks and,1
school picked,1
Astoria Kelly,1
who generally agree on,1
night,1
Vallone's,1
law enforcement issues,0
sticks and accompanied Vallone,0
Vallone's 50th birthday party,0
party,0
City Council Public Safety,0
Astoria,0
an avid drummer since high school picked up,0
high,0
musically,0
Ray Kelly,0
law,0
avid drummer since high school,0
agree,0
Peter,0
City Council Public Safety Committee,0
Committee,0
issues,0
NYPD Comm,0
who,0
Thursday night,0
Ray,0
page,0
Chairman Peter Vallone,0
others for,0
cop,0
50th birthday,0
the sticks,0
Council Public Safety Committee Chairman,0
high school,0
Council Public Safety Committee,0
Lanci,1
Thursday,1
pledged,1
industry,1
invest cautiously,1
services,1
priorities,1
different experience,1
greater impact,1
devices,1
device market,1
personal,1
results would,1
Acer,1
Apple's iPad,1
quarteronquarter,1
corporation relations,1
percent,1
remains,1
founder,1
challenges,1
acknowledged smartphones,1
offering,1
replaced,1
statement,1
executive,1
market,1
company,1
anticipated,1
enhance,1
revenue,1
forecast,1
slowing,1
expected,1
tablet,1
Wang,1
executive Gianfranco Lanci,1
Taiwan's Acer,1
competition,1
Gianfranco Lanci,1
